City|Location|Price(PKR)|Bedrooms|Baths|Size (Sqft)
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|42000000|0|0|2250
Peshawar|Warsak Road, Peshawar|17000000|7|7|1350
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|9000000|3|3|450
Peshawar|Darmangi, Warsak Road|11000000|4|4|720
Peshawar|Darmangi, Warsak Road|11000000|4|4|720
Peshawar|Warsak Road, Peshawar|11000000|4|4|720
Peshawar|Warsak Road, Peshawar|11500000|4|4|720
Peshawar|Warsak Road, Peshawar|16000000|6|6|1350
Peshawar|Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town|9000000|3|3|450
Peshawar|Warsak Road, Peshawar|11000000|4|4|720
Peshawar|Warsak Road, Peshawar|18000000|0|0|1125
Peshawar|Warsak Road, Peshawar|17000000|7|7|1350
Peshawar|Warsak Road, Peshawar|9500000|4|4|675
Peshawar|Warsak Road, Peshawar|11500000|5|5|720
Peshawar|Warsak Road, Peshawar|12000000|5|5|788
Peshawar|Warsak Road, Peshawar|12500000|5|5|788
Peshawar|Warsak Road, Peshawar|7500000|4|4|675
Peshawar|Warsak Road, Peshawar|35000000|6|6|2250
Peshawar|Warsak Road, Peshawar|19500000|6|6|900
Peshawar|Warsak Road, Peshawar|12000000|5|5|788
Peshawar|Warsak Road, Peshawar|7500000|4|4|675
Peshawar|Warsak Road, Peshawar|12500000|5|5|788
Peshawar|Darmangi, Warsak Road|11500000|4|4|720
Peshawar|Warsak Road, Peshawar|18000000|7|8|1125
Peshawar|Warsak Road, Peshawar|9500000|4|4|675
Peshawar|Warsak Road, Peshawar|11500000|4|4|720
Peshawar|Warsak Road, Peshawar|11000000|4|4|720
Peshawar|Warsak Road, Peshawar|8500000|5|5|652
Peshawar|Darmangi, Warsak Road|8500000|5|5|652
Peshawar|Warsak Road, Peshawar|13000000|6|6|1125
Peshawar|Warsak Road, Peshawar|9000000|4|4|562
Peshawar|Warsak Road, Peshawar|13000000|6|6|1125
Peshawar|Sufiyan Garden, Warsak Road|21000000|6|6|1125
Peshawar|Officers Garden Colony, Warsak Road|18500000|6|6|1125
Peshawar|Sufiyan Garden, Warsak Road|17500000|6|6|1125
Peshawar|Warsak Road, Peshawar|36000000|6|6|2250
Peshawar|Officers Garden Colony, Warsak Road|19000000|6|6|1125
Peshawar|Sufiyan Garden, Warsak Road|14500000|6|6|1125
Peshawar|Warsak Road, Peshawar|18000000|0|0|1125
Peshawar|Warsak Road, Peshawar|35000000|6|6|2250
Peshawar|Warsak Road, Peshawar|19500000|6|6|900
Peshawar|Warsak Road, Peshawar|12000000|5|5|788
Peshawar|Warsak Road, Peshawar|12500000|5|5|788
Peshawar|Warsak Road, Peshawar|7500000|4|4|675
Peshawar|Warsak Road, Peshawar|35000000|6|6|2250
Peshawar|Warsak Road, Peshawar|19500000|6|6|900
Peshawar|Warsak Road, Peshawar|12000000|5|5|788
Peshawar|Warsak Road, Peshawar|8500000|5|5|652
Peshawar|Warsak Road, Peshawar|9500000|4|4|675
Peshawar|Peshawar Garden, Peshawar|26000000|8|6|1125
Peshawar|Warsak Road, Peshawar|21000000|5|6|1125
Peshawar|Gulbahar, Peshawar|15000000|4|4|562
Peshawar|Dalazak Road, Peshawar|15000000|6|6|675
Peshawar|Warsak Road, Peshawar|21000000|7|8|1170
Peshawar|Sufiyan Garden, Warsak Road|16500000|6|6|1125
Peshawar|Arbab Sabz Ali Khan Town, Warsak Road|8000000|6|6|788
Peshawar|Ring Road, Peshawar|7500000|6|6|675
Peshawar|Kohat Road, Peshawar|22000000|0|0|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1575
Peshawar|Kohat Road, Peshawar|25000000|6|6|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1462
Peshawar|Warsak Road, Peshawar|12500000|5|5|788
Peshawar|Warsak Road, Peshawar|7500000|4|4|675
Peshawar|Warsak Road, Peshawar|26000000|6|6|1800
Peshawar|Warsak Road, Peshawar|26000000|7|7|1575
Peshawar|Warsak Road, Peshawar|12500000|6|6|1125
Peshawar|Lalazar Colony, Peshawar|13000000|5|5|720
Peshawar|Warsak Road, Peshawar|26000000|6|6|1800
Peshawar|Warsak Road, Peshawar|26000000|7|7|1575
Peshawar|Kohat Road, Peshawar|25000000|6|6|1575
Peshawar|Kohat Road, Peshawar|22000000|0|0|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1575
Peshawar|Kohat Road, Peshawar|25000000|6|6|1575
Peshawar|Kohat Road, Peshawar|22000000|0|0|1462
Peshawar|Kohat Road, Peshawar|22000000|0|0|1462
Peshawar|Kohat Road, Peshawar|22000000|0|0|1462
Peshawar|Kohat Road, Peshawar|22000000|0|0|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1462
Peshawar|Kohat Road, Peshawar|25000000|6|6|1575
Peshawar|Kohat Road, Peshawar|25000000|6|6|1575
Peshawar|Kohat Road, Peshawar|25000000|6|6|1575
Peshawar|Kohat Road, Peshawar|22000000|0|0|1462
Peshawar|Kohat Road, Peshawar|22000000|0|0|1462
Peshawar|Warsak Road, Peshawar|12500000|6|6|1125
Peshawar|Lalazar Colony, Peshawar|13000000|5|5|720
Peshawar|Warsak Road, Peshawar|26000000|6|6|1800
Peshawar|Warsak Road, Peshawar|26000000|7|7|1575
Peshawar|Lalazar Colony, Peshawar|13000000|5|5|720
Peshawar|Warsak Road, Peshawar|12500000|6|6|1125
Peshawar|Warsak Road, Peshawar|26000000|6|6|1800
Peshawar|Warsak Road, Peshawar|26000000|7|7|1575
Peshawar|Kohat Road, Peshawar|22000000|0|0|1462
Peshawar|Hayatabad Phase 7, Hayatabad|33000000|8|6|1125
Peshawar|Gulbahar, Peshawar|16000000|5|5|562
Peshawar|Askari 2, Peshawar|21000000|3|4|2610
Peshawar|Regi Model Town, Peshawar|22500000|8|0|1125
Peshawar|Regi Model Town, Peshawar|21500000|8|0|1125
Peshawar|Warsak Road, Peshawar|25000000|6|6|2250
Peshawar|Hayatabad Phase 1 - D3, Hayatabad Phase 1|115000000|7|6|9000
Peshawar|Hayatabad Phase 7 - E6, Hayatabad Phase 7|129000000|0|0|4500
Peshawar|United Town, Ring Road|40000000|6|6|2250
Peshawar|Wapda Town, Peshawar|22500000|8|8|2925
Peshawar|Hayatabad Phase 6 - F6, Hayatabad Phase 6|24000000|0|0|1125
Peshawar|Shams-ul-Qamar Town, Peshawar|70000000|8|8|7650
Peshawar|Hayatabad Phase 2 - J3, Hayatabad Phase 2|46000000|8|8|2250
Peshawar|Warsak Road, Peshawar|8000000|4|4|675
Peshawar|Warsak Road, Peshawar|14000000|6|6|1125
Peshawar|Warsak Road, Peshawar|8500000|4|5|788
Peshawar|Warsak Road, Peshawar|12500000|6|6|1125
Peshawar|Lalazar Colony, Peshawar|13000000|5|5|720
Peshawar|Warsak Road, Peshawar|26000000|6|6|1800
Peshawar|Warsak Road, Peshawar|26000000|7|7|1575
Peshawar|Warsak Road, Peshawar|12500000|6|6|1125
Peshawar|Lalazar Colony, Peshawar|13000000|5|5|720
Peshawar|Warsak Road, Peshawar|26000000|6|6|1800
Peshawar|Warsak Road, Peshawar|26000000|7|7|1575
Peshawar|Nasir Bagh Road, Peshawar|55000000|6|8|10350
Peshawar|Warsak Road, Peshawar|13000000|7|6|1395
Peshawar|Hayatabad Phase 2, Hayatabad|175000000|9|6|9000
Peshawar|Wapda Town Sector M, Wapda Town|21000000|7|0|1575
Peshawar|Wapda Town Sector M, Wapda Town|18000000|6|6|1575
Peshawar|Wapda Town Sector A, Wapda Town|19500000|6|6|1575
Peshawar|Hayatabad, Peshawar|73000000|5|4|4500
Peshawar|Defence Officer Colony, Peshawar|64000000|5|6|2250
Peshawar|Warsak Road, Peshawar|8500000|4|4|450
Peshawar|Warsak Road, Peshawar|35000000|7|6|2475
Peshawar|Eid Gah Road, Peshawar|27000000|5|6|1125
Peshawar|Warsak Road, Peshawar|27000000|7|4|2250
Peshawar|Regi Model Town, Peshawar|44000000|10|0|2250
Peshawar|Hayatabad Phase 2 - G2, Hayatabad Phase 2|25000000|3|4|1575
Peshawar|Sufiyan Garden, Warsak Road|15000000|7|6|1125
Peshawar|Warsak Road, Peshawar|15000000|6|6|788
Peshawar|Wapda Town, Peshawar|57000000|9|9|4500
Peshawar|Lalazar Colony, Peshawar|13000000|5|5|720
Peshawar|Warsak Road, Peshawar|12500000|6|6|1125
Peshawar|Warsak Road, Peshawar|26000000|6|6|1800
Peshawar|Warsak Road, Peshawar|26000000|7|7|1575
Peshawar|Warsak Road, Peshawar|12500000|6|6|1125
Peshawar|Lalazar Colony, Peshawar|13000000|5|5|720
Peshawar|Warsak Road, Peshawar|8500000|6|6|900
Peshawar|Warsak Road, Peshawar|5500000|2|1|900
Peshawar|Hussain Heights, Gulbahar|8304000|2|2|0.0
Peshawar|Hussain Heights, Gulbahar|13000000|2|2|0.0
Peshawar|Hussain Heights, Gulbahar|8304000|2|2|0.0
Peshawar|Hussain Heights, Gulbahar|16200000|2|2|0.0
Peshawar|Hussain Heights, Gulbahar|16200000|3|3|0.0
Peshawar|Paradise Mall, Canal Town|5931000|2|2|0.0
Peshawar|Paradise Mall, Canal Town|9837000|3|3|0.0
Peshawar|Paradise Mall, Canal Town|9837000|3|3|0.0
Peshawar|Paradise Mall, Canal Town|7200000|2|2|0.0
Peshawar|Paradise Mall, Canal Town|10200000|3|3|0.0
Peshawar|Paradise Mall, Canal Town|6930000|2|2|0.0
Peshawar|Paradise Mall, Canal Town|6930000|2|2|0.0
Peshawar|Paradise Mall, Canal Town|8416000|3|3|0.0
Peshawar|Regi Model Town, Peshawar|40000000|0|0|2250
Peshawar|Hayatabad Phase 4 - P1, Hayatabad Phase 4|75000000|6|6|4500
Peshawar|Hayatabad Phase 1 - D2, Hayatabad Phase 1|33500000|8|0|1125
Peshawar|Hayatabad Phase 1 - D2, Hayatabad Phase 1|43000000|6|6|2250
Peshawar|Warsak Road, Peshawar|8500000|6|6|900
Peshawar|Hayatabad Phase 1 - E2, Hayatabad Phase 1|105000000|10|6|9000
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Hayatabad Phase 6 - F7, Hayatabad Phase 6|108000000|0|0|4500
Peshawar|GT Road, Peshawar|25000000|0|0|22500
Peshawar|Hayatabad Phase 1 - E1, Hayatabad Phase 1|95000000|11|10|9000
Peshawar|Hayatabad Phase 6, Hayatabad|29500000|5|5|1575
Peshawar|Hayatabad Phase 1 - D2, Hayatabad Phase 1|17500000|6|6|1125
Peshawar|City Medical Complex, Kohat Road|3100000|0|0|0.0
Peshawar|City Medical Complex, Kohat Road|6300000|0|0|0.0
Peshawar|Arbab Road, Peshawar|7981000|2|2|1102
Peshawar|Peshawar Model Town, Warsak Road|25000000|6|6|2250
Peshawar|Regi Model Town, Peshawar|22000000|8|0|1125
Peshawar|Sufiyan Garden, Warsak Road|23000000|6|6|1575
Peshawar|Hayatabad Phase 4 - N3, Hayatabad Phase 4|85000000|9|6|4500
Peshawar|Wapda Town, Peshawar|9200000|4|4|1125
Peshawar|Wapda Town Sector B, Wapda Town|18500000|6|6|1575
Peshawar|Wapda Town, Peshawar|11500000|7|7|1575
Peshawar|Dalazak Road, Peshawar|25000000|9|0|1125
Peshawar|Warsak Road, Peshawar|7500000|0|0|675
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|16000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|14000000|4|4|900
Peshawar|Ring Road, Peshawar|13000000|4|4|900
Peshawar|Ring Road, Peshawar|16000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|14000000|4|4|900
Peshawar|Warsak Road, Peshawar|9500000|0|0|900
Peshawar|Tehkal, Peshawar|15000000|5|5|1238
Peshawar|Hayatabad Phase 1 - D5, Hayatabad Phase 1|63000000|0|0|4500
Peshawar|Hayatabad Phase 4 - N1, Hayatabad Phase 4|73000000|0|0|4500
Peshawar|Hayatabad Phase 6 - F1, Hayatabad Phase 6|75000000|7|6|4500
Peshawar|Hayatabad Phase 6 - F2, Hayatabad Phase 6|91000000|0|0|4500
Peshawar|New University Model Town, Nasir Bagh Road|27000000|8|6|4500
Peshawar|Warsak Road, Peshawar|4000000|2|2|675
Peshawar|Regi Model Town Phase 4, Regi Model Town|21500000|8|0|1125
Peshawar|GT Road, Peshawar|13000000|4|4|900
Peshawar|Warsak Road, Peshawar|9200000|8|4|1350
Peshawar|Sheikh Yaseen Town, Nasir Bagh Road|16000000|4|4|2250
Peshawar|Hayatabad Phase 6 - F4, Hayatabad Phase 6|97500000|0|0|4500
Peshawar|Warsak Road, Peshawar|6000000|3|3|450
Peshawar|Ring Road, Peshawar|13000000|4|4|900
Peshawar|Ring Road, Peshawar|16000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|14000000|4|4|900
Peshawar|Ring Road, Peshawar|13000000|4|4|900
Peshawar|Ring Road, Peshawar|16000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|14000000|4|4|900
Peshawar|Ring Road, Peshawar|13000000|4|4|900
Peshawar|Ring Road, Peshawar|16000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|14000000|4|4|900
Peshawar|Ring Road, Peshawar|13000000|4|4|900
Peshawar|Ring Road, Peshawar|16000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|13000000|4|4|900
Peshawar|Ring Road, Peshawar|14000000|4|4|900
Peshawar|Ring Road, Peshawar|16000000|5|5|1125
Peshawar|Ring Road, Peshawar|14000000|4|4|900
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|13000000|4|4|900
Peshawar|Ring Road, Peshawar|16000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|14000000|4|4|900
Peshawar|Ring Road, Peshawar|13000000|4|4|900
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|16000000|5|5|1125
Peshawar|Ring Road, Peshawar|13000000|4|4|900
Peshawar|Ring Road, Peshawar|14000000|4|4|900
Peshawar|Ring Road, Peshawar|16000000|5|5|1125
Peshawar|Ring Road, Peshawar|15000000|5|5|1125
Peshawar|Ring Road, Peshawar|14000000|4|4|900
Peshawar|Ring Road, Peshawar|13000000|4|4|900
Peshawar|Warsak Road, Peshawar|15000000|5|5|1125
Peshawar|Warsak Road, Peshawar|15000000|5|5|1125
Peshawar|Warsak Road, Peshawar|15000000|5|5|1125
Quetta|Baleli Road, Quetta|15500000|5|6|1125
Quetta|Quetta Avenue, Quetta|27000000|8|6|1125
Quetta|UK Apartments & Shops, Nawa Killi Road|4490000|1|1|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|4490000|1|1|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|6861000|2|2|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|6861000|2|2|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|6861000|2|2|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|6861000|2|2|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|1|1|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|1|1|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|2|2|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|2|2|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|1|1|0.0
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|1|1|0.0
Quetta|Spinny Road, Quetta|5620000|2|2|585
Quetta|Khaizi, Quetta|35000000|6|7|2745
Quetta|Airport Road, Quetta|15000000|3|3|990
Quetta|Airport Road, Quetta|12000000|0|0|990
Quetta|Railway Co-operative Housing Society, Quetta|20000000|5|3|1125
Quetta|Satellite Town, Quetta|105000000|10|8|10800
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|97000000|6|6|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|31000000|5|6|2452
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|56000000|5|6|5400
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|79000000|5|6|4500
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|41000000|5|6|2745
Rawalpindi|Airport Housing Society, Rawalpindi|13000000|3|4|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|16000000|4|5|1125
Rawalpindi|Adiala Road, Rawalpindi|7350000|5|6|1012
Rawalpindi|Defence Road, Rawalpindi|5900000|4|3|900
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|45000000|5|5|2250
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|8500000|2|2|900
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|55000000|5|6|3150
Rawalpindi|Snober City - Green Villas, Snober City|13800000|4|4|1350
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|15000000|2|2|1148
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|24600000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|22000000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|29000000|5|5|1575
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|18000000|4|5|1350
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|31000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23500000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|36000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|32000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|27000000|5|6|1575
Rawalpindi|Bahria Town Rawalpindi, Rawalpindi|17500000|3|4|1125
Rawalpindi|Snober City - Green Villas, Snober City|8900000|3|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|39500000|5|6|3150
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|39500000|5|5|2700
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|43500000|5|7|2250
Rawalpindi|Bahria Business District, Bahria Town Phase 8|12400000|0|0|630
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|65000000|7|8|4500
Rawalpindi|Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8|5000000|2|2|788
Rawalpindi|Bahria Town Phase 5, Bahria Town Rawalpindi|105000000|5|6|4500
Rawalpindi|Gulzar-e-Quaid Housing Society, Rawalpindi|35000000|6|6|2700
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 1, Bahria Greens - Overseas Enclave|122500000|5|6|6300
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|115000000|5|5|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|45000000|6|5|2452
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|105000000|6|7|4500
Rawalpindi|Bahria Town Phase 8 - Sector E-1, Bahria Town Phase 8|39000000|5|5|2250
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|15000000|3|4|1350
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|9000000|2|2|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|11000000|3|4|1125
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|97500000|5|6|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|30500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|24000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|17000000|3|4|1125
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|19500000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|25500000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|27000000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|17000000|4|4|1125
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|30000000|0|0|1575
Rawalpindi|Bahria Town Phase 8 - Block H, Bahria Town Phase 8|38500000|7|6|2430
Rawalpindi|Bahria Business District, Bahria Town Phase 8|14300000|2|2|1192
Rawalpindi|Bahria Business District, Bahria Town Phase 8|10500000|2|2|990
Rawalpindi|Midway Commercial, Bahria Town Phase 7|16000000|2|2|1238
Rawalpindi|Bahria Mini Commercial Center, Bahria Town Phase 7|20800000|3|3|1598
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|77000000|6|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|47500000|5|6|2250
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|34000000|3|4|2250
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|56500000|5|6|4050
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|44000000|5|6|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|98000000|5|6|4500
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|65000000|6|6|4500
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|16500000|4|6|1350
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|14000000|4|5|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|17000000|3|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|36000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|22000000|4|4|1575
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|26500000|6|6|1575
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|43000000|6|6|2250
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|26000000|6|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23500000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|19000000|3|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|27000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|37000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|27000000|5|6|1575
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|69000000|7|0|4500
Rawalpindi|Bahria Town Phase 8 - Sector E-1, Bahria Town Phase 8|29500000|4|4|2025
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|25000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Block A1, Bahria Town Phase 8|32500000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Block B, Bahria Town Phase 8|45000000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave|49500000|5|6|2475
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|25000000|5|7|1575
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|49000000|5|6|3375
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|45000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|27200000|5|6|1575
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|97000000|5|6|4500
Rawalpindi|Adiala Road, Rawalpindi|4750000|2|3|990
Rawalpindi|Bahria Town Phase 8 - Block E, Bahria Town Phase 8|29000000|4|4|2250
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|97500000|5|6|4500
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|17000000|3|3|1282
Rawalpindi|Media Town, Rawalpindi|51500000|8|8|2250
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|9000000|3|3|922
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|8000000|2|2|1058
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|8500000|2|2|1058
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|8000000|0|0|1058
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|7200000|2|2|855
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|47000000|5|5|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|41500000|5|5|2250
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|6200000|1|1|495
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|39500000|5|6|2475
